"","Engine.RPM.rpm.","Speed..OBD..km.h.","Speed..GPS..km.h.","Miles.Per.Gallon.Instant..mpg.","Intake.Air.Temperature..C.","Trip.average.MPG.mpg.","Trip.average.KPL.kpl.","Litres.Per.100.Kilometer.Instant..l.100km.","Acceleration.Sensor.Total..g.","Horsepower..At.the.wheels..hp.","Average.trip.speed.whilst.moving.only..km.h.","Trip.Time.Since.journey.start..s.","Distance.to.empty..Estimated..km.","Fuel.Remaining..Calculated.from.vehicle.profile....","Fuel.used..trip..l.","Average.trip.speed.whilst.stopped.or.moving..km.h.","Miles.Per.Gallon.Long.Term.Average..mpg.","Kilometers.Per.Litre.Long.Term.Average..kpl.","Litres.Per.100.Kilometer.Long.Term.Average..l.100km."
"2165",555.25,3,"2.80799985",2.97080874,42,"15.1764183","5.37245226","95.08522034",0.0692267,"0.40730131","14.20376873",976,"231.95503235","48.17234802","0.7175824","12.66701698",20.91589737,7.40422773,13.50551701
"2166",954.75,4,"4.57200003",5.46345854,42,"15.16612911","5.3688097","51.7035141",-0.01074196,"0.40730131","14.19176483",977,"231.8422699","48.17171478","0.71799475","12.65792274",20.90738297,7.40121365,13.51101589
"2167",1055,6,"6.40799952",5.38386154,42,"15.15577793","5.36514521","52.46791458",-0.0055413,"1.3840462","14.18213844",978,"231.74394226","48.17089081","0.71852934","12.65094376",20.89883614,7.39818764,13.51654243
"2168",1157.25,8,"7.27199984",8.77008057,42,"15.14902782","5.36275578","32.2095108",-0.00219449,"2.04935074","14.17488289",979,"231.64474487","48.16996384","0.71913111","12.64607334",20.89216042,7.39582491,13.52086163
"2169",1223.75,8,"0",11.22132111,42,"15.14488029","5.36128759","25.17350578",0.02546604,"2.04935074","14.16764355",980,"231.56684875","48.16915131","0.71965921","12.64121342",20.88684082,7.39394188,13.52430439
"2170",1306.5,9,"0",10.89834023,42,"15.14040089","5.35970163","25.91954422",-0.03022796,"0.68691832","14.16159248",981,"231.50378418","48.16829681","0.72021508","12.63740826",20.88134956,7.39199781,13.5278616
"2171",1440.75,10,"0",10.89515209,42,"15.1359272","5.35811806","25.92712784",0.05398638,"1.34257245","14.15672493",982,"231.43778992","48.1672287","0.72090924","12.63465595",20.87586212,7.39005518,13.53141689
"2172",1626,10,"3.38399982",11.89251423,42,"15.13251305","5.35690975","23.75275803",-0.02133455,"1.34257245","14.15186882",983,"231.37223816","48.16624451","0.72154862","12.63190842",20.87092972,7.388309,13.53461552
"2173",1745.75,12,"8.96399975",11.49556541,42,"15.12868881","5.35555601","24.57295418",0.0434564,"1.78019643","14.1493578",984,"231.31262207","48.16521454","0.72221756","12.63125038",20.86578369,7.38648748,13.53795338
"2174",1840.25,12,"11.15999889",14.13327312,42,"15.12764263","5.35518551","19.98687744",-0.03343619,"1.78019643","14.14685345",985,"231.25027466","48.16410828","0.7229377","12.6305933",20.86209106,7.38518,13.54034901
"2175",1897,12,"0",14.36518383,42,"15.12684345","5.35490227","19.66421127",0.0882473,"1.78019643","14.14435387",986,"231.20481873","48.16316605","0.72355127","12.62993717",20.85852814,7.38391924,13.54266167
"2176",1437.25,11,"3.38399982",13.93544006,42,"15.12559414","5.35446024","20.27062035",-0.00938348,"1.78019643","14.14069748",987,"231.16064453","48.16218567","0.72418708","12.62824535",20.85473633,7.38257647,13.54512501
"2177",2075.75,8,"6.40799952",16.86037064,42,"15.12741089","5.35510349","16.75407982",-0.02697987,NA,"14.1335659",988,"231.11460876","48.16135406","0.72472924","12.6234436",20.8525486,7.38180208,13.54654598
"2178",2087.75,5,"6.19199991",8.80472851,42,"15.12079716","5.35276222","32.08275986",-0.16739082,NA,"14.12296963",989,"231.08525085","48.16028214","0.72542363","12.61554432",20.84595299,7.37946749,13.55083084
"2179",2088,2,"0",5.4713254,42,"15.11071396","5.34919262","51.62917328",-0.0490668,NA,"14.108922",990,"231.00720215","48.15925217","0.72609407","12.60455513",20.83754349,7.37649012,13.55630112
"2180",2054.75,3,"1.69199991",2.18826818,42,"15.09722519","5.34441757","129.08837891",-0.00163195,"0.40999106","14.09606457",991,"230.90835571","48.15807343","0.72686076","12.59462261",20.8273468,7.37288046,13.56293774
"2181",1678.75,2,"0",3.33551812,42,"15.08495998","5.34007597","84.68849182",0.00603988,"0.40999106","14.08208084",992,"230.79055786","48.15707016","0.72751355","12.58367729",20.81778908,7.36949682,13.56916523
"2182",1188,2,"2.05199981",1.98612714,42,"15.07131577","5.33524561","142.22654724",-0.02616926,"0.40999106","14.06812954",993,"230.67950439","48.15599442","0.72821122","12.57275581",20.80750275,7.36585617,13.57587242
"2183",951.75,6,"5.90399981",1.99698591,42,"15.05771065","5.33042955","141.45317078",-0.01612534,"3.27992845","14.05882359",994,"230.55937195","48.15471268","0.72904503","12.565979",20.79723549,7.36222124,13.58257484
"2184",1169.25,7,"8.06400013",8.64133167,42,"15.05104065","5.32806873","32.68940735",0.00972049,"3.27992845","14.0506916",995,"230.4418335","48.15392303","0.72955829","12.56024742",20.79060364,7.35987377,13.58690739
"2185",1583,10,"10.69199944",5.95612478,42,"15.04159641","5.32472515","47.42681122",-0.04693211,"3.05941916","14.04603004",996,"230.36192322","48.15258026","0.73043066","12.55761337",20.78251457,7.35701036,13.59219551
"2186",1689.75,11,"12.13199902",13.91636658,42,"15.04042912","5.32431221","20.29840279",0.0144122,"1.51329458","14.04252911",997,"230.26783752","48.15164948","0.73103625","12.55601215",20.77877426,7.35568571,13.59464264
"2187",1497.5,10,"10.25999928",15.444067,42,"15.04084778","5.32446003","18.29051781",-0.00939423,"1.51329458","14.03788757",998,"230.22259521","48.1508522","0.73155373","12.55338764",20.77586746,7.35465717,13.59654427
"2188",1417.25,10,"10.04399967",14.20365047,42,"15.03998089","5.32415342","19.88784599",-0.01478795,"1.51329458","14.03325653",999,"230.18659973","48.15005875","0.73206973","12.55076885",20.77228928,7.35339069,13.59888554
"2189",1571.5,10,"10.94399929",16.11961174,42,"15.04109764","5.32454872","17.52399635",0.00940542,"1.51329458","14.02863693",1000,"230.14328003","48.14929199","0.73256868","12.54815578",20.76975822,7.35249472,13.60054302
"2190",1583.25,11,"10.07999992",13.82439995,42,"15.0393219","5.32392025","20.43343544",0.02650861,NA,"14.02517128",1001,"230.06987","48.14765549","0.73363221","12.54657078",20.76259613,7.34995937,13.60523415
"2191",1535.25,10,"9.82800007",13.82439995,42,"15.0393219","5.32392025","20.43343544",-0.05105973,NA,"14.02057171",1002,"230.06987","48.14765549","0.73363221","12.54396725",20.76259613,7.34995937,13.60523415
"2192",1630,11,"10.47599983",14.86660671,42,"15.03744793","5.32325649","19.00097275",0.03946702,"1.46866274","14.01712322",1003,"229.97511292","48.14585114","0.73480487","12.54238987",20.75539589,7.34740973,13.60995579
"2193",1622.25,11,"11.3760004",14.93762875,42,"15.03734589","5.32322025","18.91063118",-0.04262268,"1.46866274","14.01368332",1004,"229.9356842","48.14501572","0.73534918","12.54081631",20.75223923,7.3462925,13.61202526
"2194",1673.25,11,"10.65600014",13.98294544,42,"15.03626156","5.32283688","20.20175362",0.24703439,"1.46866274","14.01025105",1005,"229.89605713","48.14403915","0.73598254","12.53924561",20.74856758,7.34499264,13.61443424
"2195",1289.25,10,"9.3239994",13.83645153,42,"15.03503036","5.32240057","20.41563797",-0.00094982,"1.46866274","14.00568867",1006,"229.85139465","48.14320374","0.73652464","12.53666019",20.74482155,7.34366655,13.61689281
"2196",1430.75,9,"9.89999962",13.89019966,42,"15.03385639","5.32198477","20.33664131",-0.07514559,NA,"14",1007,"229.80656433","48.14250565","0.73697972","12.53306198",20.74110794,7.34235191,13.61933041
"2197",1470,9,"9.53999996",14.37076187,42,"15.03317642","5.32174444","19.65657806",0.06117812,NA,"13.99432468",1008,"229.76152039","48.14168549","0.7375114","12.5294714",20.73765945,7.34113121,13.62159538
"2198",1590.75,10,"10.47599983",16.13890648,42,"15.03430843","5.32214499","17.50304413",0.07346171,"1.32537568","13.98979568",1009,"229.71990967","48.14097214","0.73797524","12.52690315",20.73517036,7.34025002,13.62322998
"2199",1473.75,10,"10.04399967",14.3614769,42,"15.03361988","5.3219018","19.66928673",-0.00317817,"1.32537568","13.98076916",1010,"229.68867493","48.14020538","0.73847407","12.52178288",20.73172379,7.33902979,13.62549591
"2200",1398.25,10,"9.53999996",8.90518856,42,"15.02736092","5.31968546","31.72083282",-0.01378767,"1.32537568","13.98076916",1011,"229.6436615","48.13877106","0.73940635","12.52178288",20.72533035,7.33676672,13.62969875
"2201",1790.5,12,"10.29599953",11.60904217,42,"15.02387238","5.31845093","24.33275795",-0.01206894,NA,"13.97404099",1012,"229.56814575","48.13778687","0.74004644","12.51870537",20.72040558,7.3350234,13.63293839
"2202",1491,11,"10.72799969",14.25521374,42,"15.02308846","5.31817341","19.81590843",-0.00681681,"0.84490943","13.97068787",1013,"229.50895691","48.13681793","0.74067724","12.51717186",20.71691513,7.33378792,13.63523483
"2203",2001,8,"9.07199955",17.50275803,42,"15.02561378","5.31906748","16.13916969",0.03582819,"0.84490943","13.96396351",1014,"229.46650696","48.13602066","0.74119401","12.5126133",20.71517944,7.33317375,13.63637733
"2204",1916,5,"5.796",11.20946884,42,"15.02173138","5.31769323","25.20012474",-0.00432824,"0.84490943","13.95388031",1015,"229.44363403","48.13525772","0.74169135","12.50504017",20.71005249,7.33135843,13.63975334
"2205",1613.25,5,"5.07599974",7.66513824,42,"15.01425552","5.31504631","36.85256195",0.23263595,"0.84490943","13.94382",1016,"229.38343811","48.13454056","0.74215764","12.4974823",20.7030201,7.32886934,13.64438629
"2206",1337.5,4,"4.53599977",8.01621342,44,"15.00715065","5.31253147","35.23858261",0.09120816,NA,"13.9326601",1017,"229.301651","48.13372421","0.74268866","12.48893356",20.69618416,7.32644939,13.6488924
"2207",1117,4,"3.92400002",7.42571688,44,"14.99946213","5.30980968","38.04077148",-0.03397517,NA,"13.921525",1018,"229.22306824","48.13312149","0.7430796","12.48040199",20.68903923,7.32391977,13.65360641
"2208",651.5,4,"4.21199989",6.53792763,44,"14.9908886","5.30677462","43.20635223",0.06766982,NA,"13.9104147",1019,"229.14068604","48.13243866","0.74352366","12.47188759",20.68142319,7.32122326,13.65863514
"2209",1030.5,6,"6.51599979",8.4692564,44,"14.98428822","5.30443811","33.35358047",0.00717054,"1.6353358","13.90156555",1020,"229.05342102","48.13182449","0.74392134","12.46539593",20.67485237,7.3188982,13.66297531
"2210",1234.75,8,"8.13599968",10.03952026,44,"14.9792881","5.30266809","28.13680267",-0.01580665,"1.6353358","13.89497185",1021,"228.97743225","48.13114929","0.74436122","12.46092224",20.66913605,7.31687403,13.66675472
"2211",1390.5,9,"9.17999935",14.895648,44,"14.97920418","5.30263805","18.96392822",0.01504138,"2.09497261","13.8895092",1022,"228.91125488","48.13054657","0.74475354","12.45745754",20.66603279,7.31577539,13.66880608
"2212",1400.5,9,"9.64799976",14.88058376,44,"14.97910404","5.30260277","18.98312759",0.02611551,"2.09497261","13.884058",1023,"228.87313843","48.12976074","0.74526465","12.45400047",20.66292572,7.31467581,13.6708622
"2213",1766.25,12,"11.08799934",6.99836731,44,"14.97105885","5.2997551","40.36370087",0.00891845,"2.09497261","13.88195992",1024,"228.8318634","48.12831497","0.74620312","12.45354652",20.65559006,7.31207943,13.6757164
"2214",2136.75,15,"13.6079998",16.22063828,44,"14.9723177","5.30020046","17.41485214",0.08607978,"6.8764329","13.88320351",1025,"228.74658203","48.12746429","0.74675637","12.45608807",20.65321159,7.31123686,13.67729187
"2215",2129.75,15,"13.96800041",21.78812027,44,"14.97917461","5.30262756","12.96486378",0.02153756,"6.8764329","13.88444424",1026,"228.71606445","48.12658691","0.74732786","12.45862389",20.65382004,7.31145239,13.67688847
"2216",2092.5,14,"14.07600021",21.85973167,44,"14.98608971","5.30507565","12.92239094",0.03437876,"6.8764329","13.88457298",1027,"228.71902466","48.12578964","0.74784583","12.4601593",20.65446663,7.31168127,13.67646027
"2217",2011,13,"12.81599903",18.05705643,45,"14.98917294","5.30616713","15.64374638",0.02898761,"6.8764329","13.88359165",1028,"228.7220459","48.12491608","0.74841166","12.46069622",20.65307617,7.3111887,13.67738247
"2218",1549,11,"11.91599941",13.88074303,45,"14.98806095","5.30577374","20.35049629",-0.00600715,NA,"13.88039875",1029,"228.70097351","48.12372208","0.74918765","12.45924473",20.6494503,7.30990505,13.67978382
"2219",1900.5,8,"6.29999971",17.00776863,45,"14.99008465","5.30648994","16.608881",0.01349188,NA,"13.87389374",1030,"228.65733337","48.12298965","0.74966371","12.45481586",20.64750099,7.30921555,13.68107414
"2220",1766.5,5,"0",11.91458321,45,"14.98700619","5.30540037","23.70876122",0.23009512,NA,"13.86408806",1031,"228.63215637","48.12223434","0.75015581","12.44742107",20.6428318,7.30756235,13.68416977
"2221",1438.75,4,"4.82399988",7.6631608,45,"14.97968292","5.30280781","36.86207199",0.09552318,NA,"13.85320091",1032,"228.57649231","48.12140274","0.75069696","12.43904877",20.63589478,7.30510664,13.68876934
"2222",1265.75,3,"2.73599982",7.52707481,45,"14.97223759","5.30017185","37.52852249",-0.05452495,NA,"13.84123516",1033,"228.49690247","48.12081528","0.75107765","12.42970276",20.62889099,7.30262756,13.6934166
"2223",1054,0,"3.63599992",5.903543,45,"14.96318722","5.29696798","47.84923172",-0.00868008,NA,"13.84123516",1034,"228.41651917","48.12022018","0.75146562","12.41740894",20.6210289,7.29984426,13.69863701
"2224",809.25,0,"3.92400002",0,45,"14.96247673","5.29671669",NA,0.03555758,NA,"13.84123516",1035,"228.32556152","48.11939621","0.75199986","12.40513802",20.62050629,7.29965878,13.6989851
"2225",738,0,"3.67199993",0,45,"14.96176624","5.2964654",NA,0.03746387,NA,"13.84123516",1036,"228.31774902","48.11896896","0.75227726","12.39289284",20.61998177,7.29947376,13.69933319
"2226",738,0,"2.41199994",0,45,"14.96105766","5.29621458",NA,0.00843923,NA,"13.84123516",1037,"228.30867004","48.1182785","0.75272697","12.39289284",20.61945915,7.29928827,13.69968128
"2227",528.5,0,"0",0,45,"14.96035004","5.29596376",NA,-0.00145545,NA,"13.84123516",1038,"228.3000946","48.11769104","0.75310808","12.38067055",20.61893463,7.29910326,13.70002842
"2228",743.75,0,"0",0,45,"14.96035004","5.29596376",NA,0.03855764,NA,"13.84123516",1039,"228.3000946","48.11769104","0.75310808","12.36847305",20.61893463,7.29910326,13.70002842
"2229",700,3,"0",5.67812252,45,"14.95043468","5.29245377","49.74883652",0.03262104,"0.62561005","13.82929516",1040,"228.2816925","48.11625671","0.75404054","12.35925198",20.61046219,7.29610348,13.70566082
"2230",869.25,6,"0",10.7454834,45,"14.94626713","5.29097843","26.28825378",0.02185054,"0.62561005","13.82068253",1041,"228.19042969","48.11557388","0.75448614","12.35299873",20.60521317,7.29424572,13.70915127
"2231",999.25,6,"0",10.7454834,45,"14.94626713","5.29097843","26.28825378",0.00529246,"1.35035884","13.81208801",1042,"228.19042969","48.11557388","0.75448614","12.34675789",20.60521317,7.29424572,13.70915127
"2232",1063,7,"0",10.10542965,45,"14.94147396","5.28928185","27.95328903",0.02636584,"0.90137291","13.80461025",1043,"228.12843323","48.11475372","0.75501865","12.34151173",20.59963226,7.29226971,13.71286678
"2233",1390,5,"0",12.06049919,45,"14.93862438","5.28827286","23.42191696",-0.01969392,"0.90137291","13.79495621",1044,"228.06282043","48.11394501","0.75554329","12.33431339",20.59509468,7.29066372,13.71588707
"2234",1415.25,2,"0",3.03443789,45,"14.91949654","5.28150177","93.09137726",0.03259283,"0.90137291","13.78203678",1045,"227.92901611","48.11260223","0.75641775","12.32419205",20.57880592,7.28489685,13.72674465
"2235",1144.5,2,"0",3.03443789,45,"14.91949654","5.28150177","93.09137726",0.02266026,"0.90137291","13.76914692",1046,"227.92901611","48.11260223","0.75641775","12.31408978",20.57880592,7.28489685,13.72674465
"2236",748.5,0,"0",3.20047688,45,"14.90793896","5.27741051","88.26184845",0.05307913,NA,"13.76914692",1047,"227.82162476","48.11170197","0.75700122","12.3020525",20.5695858,7.28163338,13.7328968
"2237",658.5,0,"0",0,45,"14.90723991","5.27716303",NA,0.00738311,NA,"13.76914692",1048,"227.71574402","48.11090088","0.75752264","12.29003906",20.569067,7.28144979,13.73324299
"2238",857.5,0,"0",0,45,"14.90654087","5.27691555",NA,0.00865064,NA,"13.76914692",1049,"227.70735168","48.11034012","0.7578873","12.27804852",20.5685482,7.28126574,13.73359013
"2239",1163.5,0,"0",0,45,"14.90584373","5.27666855",NA,0.00532502,NA,"13.76914692",1050,"227.69816589","48.10961151","0.75835967","12.26608181",20.5680294,7.28108215,13.73393631
"2240",1064.75,0,"0",0,45,"14.90514565","5.27642155",NA,-0.04101911,NA,"13.76914692",1051,"227.6900177","48.10910416","0.75869054","12.25413799",20.5675106,7.28089857,13.73428249
"2241",945,0,"0",0,45,"14.90444946","5.27617502",NA,-0.01053924,NA,"13.76914692",1052,"227.68211365","48.10864639","0.75898796","12.24221802",20.56699181,7.28071499,13.73462868
"2242",794.5,0,"0",0,45,"14.90375328","5.27592897",NA,0.01914528,NA,"13.76914692",1053,"227.67277527","48.10789108","0.75947988","12.23032093",20.56647491,7.28053188,13.73497486
"2243",794.25,0,"0",0,45,"14.90236378","5.27543688",NA,0.01320069,NA,"13.76914692",1054,"227.65771484","48.10712814","0.75997508","12.21844673",20.56543922,7.28016567,13.73566532
"2244",802.5,0,"0",0,45,"14.90236378","5.27543688",NA,-0.03620337,NA,"13.76914692",1055,"227.65771484","48.10712814","0.75997508","12.20659542",20.56543922,7.28016567,13.73566532
"2245",811.25,0,"0",0,45,"14.90167046","5.27519131",NA,-0.03054957,NA,"13.76914692",1056,"227.64903259","48.10650253","0.76038229","12.194767",20.56492233,7.27998257,13.73601151
"2246",798.5,0,"0",0,45,"14.90097713","5.27494621",NA,0.02831739,NA,"13.76914692",1057,"227.64083862","48.10597992","0.76072007","12.18296242",20.56440544,7.27979946,13.73635674
"2247",791,0,"0",0,45,"14.90028572","5.27470112",NA,0.01689539,NA,"13.76914692",1058,"227.63200378","48.10532379","0.76114768","12.17117977",20.56388855,7.27961683,13.73670101
"2248",857.5,0,"0",0,43,NA,NA,NA,0.0020745,NA,NA,0,NA,NA,NA,"0",21.94748497,7.76940966,12.87072372
"2249",832.5,0,"4.96799994",0,44,NA,NA,NA,0.07006601,NA,NA,0,NA,NA,NA,"0",21.94610596,7.76892185,12.87153149
"2250",826.5,0,"2.12399983",0,44,NA,NA,NA,-0.0164951,NA,NA,0,NA,NA,NA,"0",21.94541931,7.76867819,12.87193489
"2251",831.5,0,"0",0,44,NA,NA,NA,0.01391795,NA,NA,0,NA,NA,NA,"0",21.94438744,7.76831293,12.87253952
"2252",824.5,0,"0",0,45,NA,NA,NA,0.04399865,NA,NA,0,NA,NA,NA,"0",21.94370079,7.76806974,12.87294292
"2253",824.5,0,"0",0,45,NA,NA,NA,0.00509497,NA,NA,0,NA,NA,NA,"0",21.94370079,7.76806974,12.87294292
"2254",837,0,"0",0,45,NA,NA,NA,0.11592702,NA,NA,0,NA,NA,NA,"0",21.9423275,7.76758432,12.87374783
"2255",851.5,0,"0",0,45,NA,NA,NA,0.00961541,NA,NA,0,NA,NA,NA,"0",21.94164276,7.76734161,12.87415028
"2256",857.5,1,"0",0,45,NA,NA,NA,0.01609749,NA,"1",0,NA,NA,NA,"0.01851852",21.94027328,7.76685667,12.87495422
